enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
18228,0.762,1,0,2,0,5,6,1,1,0,100,0.0
29834,0.624,1,0,1,0,5,7,3,5,2,204,1.0
20749,0.6659999999999999,1,0,2,0,5,7,1,5,1,68,0.0
21053,0.92,1,0,2,2,5,21,3,5,1,11,0.0
26234,0.926,0,1,1,1,5,3,0,4,0,28,1.0
24824,0.915,0,1,2,3,2,10,2,2,1,41,0.0
11056,0.55,1,1,0,0,5,6,4,5,5,40,1.0
32009,0.878,1,0,0,0,5,7,0,5,0,37,1.0
12717,0.804,1,0,2,0,3,4,2,5,1,130,0.0
6500,0.698,1,1,0,0,5,5,7,4,0,108,0.0
13099,0.884,1,0,2,2,5,16,4,5,1,26,1.0
4540,0.7659999999999999,1,0,2,0,5,4,1,5,1,152,0.0
22670,0.55,1,0,2,0,5,1,4,5,0,87,0.0
8994,0.92,0,0,2,0,2,4,1,1,0,33,0.0
20127,0.92,1,1,2,0,5,20,3,2,4,28,0.0
18887,0.856,1,0,2,0,5,12,4,5,5,62,0.0
1462,0.91,1,0,2,0,5,21,4,5,4,27,0.0
15935,0.92,1,0,2,0,5,10,4,5,0,41,0.0
27087,0.866,1,0,2,2,5,21,6,5,0,42,0.0
23293,0.624,0,1,0,1,5,3,4,5,5,42,1.0
27900,0.855,1,0,0,0,5,5,3,5,1,28,1.0
29207,0.92,1,0,2,0,5,11,2,5,4,51,0.0
17207,0.624,1,1,2,0,5,0,4,5,5,84,1.0
25513,0.92,1,1,2,0,0,11,5,2,4,161,0.0
29362,0.92,1,0,2,0,5,21,3,5,3,90,0.0
3261,0.878,1,0,2,0,5,13,1,2,0,31,0.0
19447,0.698,1,1,2,0,5,8,4,5,4,76,1.0
22228,0.92,1,1,0,0,5,3,4,4,0,102,1.0
22092,0.924,0,0,2,1,5,14,4,5,4,142,0.0
13970,0.754,0,0,2,0,5,9,2,2,4,109,0.0
5896,0.6890000000000001,1,0,2,0,5,19,0,5,0,11,0.0
17101,0.91,1,1,2,0,5,21,4,5,4,23,0.0
7502,0.913,1,1,0,1,5,2,4,5,5,22,0.0
15197,0.887,1,1,0,1,5,5,4,5,5,184,0.0
31074,0.556,1,0,2,0,5,6,1,5,0,46,0.0
459,0.926,1,0,2,2,5,11,2,5,0,12,0.0
6348,0.92,1,0,2,1,5,21,4,5,1,298,1.0
11050,0.836,1,0,0,0,2,0,1,5,0,56,0.0
8186,0.624,1,0,0,0,5,3,1,3,1,163,1.0
73,0.762,1,0,2,0,5,16,3,5,1,53,0.0
12144,0.878,1,0,2,2,0,7,4,5,5,65,0.0
11446,0.624,1,0,2,0,5,7,2,5,1,25,1.0
22172,0.913,1,0,2,0,5,21,2,5,4,12,0.0
4101,0.855,1,0,2,2,5,10,4,5,0,41,0.0
30157,0.767,1,0,1,2,5,6,4,5,1,79,0.0
16021,0.754,1,0,2,0,5,6,4,5,0,121,0.0
11769,0.92,1,1,0,1,5,5,4,5,0,27,0.0
26189,0.624,1,0,2,0,5,3,4,5,1,50,0.0
32252,0.855,1,1,0,1,5,4,4,5,0,4,0.0
10675,0.5579999999999999,1,0,2,0,5,5,1,5,0,15,1.0
22388,0.624,1,1,0,2,5,2,4,5,0,48,1.0
18619,0.8959999999999999,1,0,2,0,5,3,4,5,0,92,0.0
1398,0.92,1,0,2,0,5,8,4,5,0,12,0.0
9660,0.855,1,0,2,2,5,6,3,5,0,8,0.0
30307,0.91,1,0,2,0,5,17,3,5,4,31,0.0
16120,0.92,0,1,2,2,2,4,4,1,0,96,0.0
28382,0.878,1,0,2,2,5,17,1,5,1,218,0.0
29447,0.939,1,1,2,3,5,21,1,4,4,46,0.0
26412,0.92,1,0,2,2,5,20,3,5,4,76,0.0
9193,0.624,1,0,2,0,5,0,5,5,0,32,1.0
13632,0.754,1,0,2,0,5,21,1,5,4,37,0.0
5184,0.579,1,1,1,0,5,2,1,5,0,16,1.0
1065,0.897,1,0,2,2,5,6,1,2,0,34,1.0
9988,0.92,1,0,2,0,4,21,5,5,4,30,1.0
15966,0.92,1,0,2,0,5,8,4,2,1,20,0.0
26777,0.804,1,1,0,0,5,8,5,5,4,76,0.0
1881,0.624,1,1,2,2,5,3,7,0,2,44,0.0
9612,0.91,1,1,2,1,5,2,4,5,5,5,1.0
19228,0.92,1,0,2,0,2,5,3,5,3,25,0.0
27766,0.91,1,1,0,0,5,5,4,5,3,10,1.0
21576,0.624,1,0,2,0,3,4,4,5,3,11,0.0
26023,0.91,1,0,2,1,5,10,7,1,0,94,0.0
32890,0.92,1,0,2,0,5,13,1,5,0,53,0.0
21123,0.767,1,1,0,1,5,4,4,5,5,32,0.0
18093,0.92,1,0,2,0,5,10,3,5,1,58,0.0
27774,0.855,0,1,0,1,5,3,4,5,5,63,1.0
7952,0.624,0,1,0,0,5,6,3,4,0,15,1.0
27243,0.579,1,0,2,0,5,9,1,5,1,97,1.0
21051,0.698,0,1,0,0,5,9,4,5,5,224,0.0
30241,0.92,1,0,2,0,5,21,4,5,4,18,1.0
29898,0.926,1,0,2,2,5,11,5,5,0,74,0.0
24227,0.897,1,0,2,2,5,15,2,5,2,45,1.0
12149,0.92,1,0,2,0,2,11,4,5,2,48,0.0
25968,0.556,0,0,2,0,5,10,1,5,0,57,1.0
31213,0.754,1,0,0,1,5,4,4,5,0,52,1.0
6285,0.92,1,0,2,1,5,5,4,5,0,133,0.0
30060,0.624,1,0,2,0,5,10,1,0,5,126,1.0
28689,0.92,1,0,2,0,5,21,4,5,0,39,1.0
33246,0.92,1,0,1,0,5,19,4,5,0,30,0.0
33239,0.624,1,1,0,0,5,7,4,5,5,48,1.0
30984,0.92,1,0,2,0,5,21,3,5,1,34,0.0
33041,0.92,1,1,2,1,5,4,4,5,1,28,0.0
13778,0.887,1,0,0,1,5,7,4,5,5,117,0.0
29685,0.727,1,0,2,0,5,12,1,5,3,22,0.0
13165,0.92,1,0,1,0,5,14,4,5,4,22,0.0
8952,0.624,1,0,0,0,5,4,4,5,0,23,1.0
19775,0.926,1,0,2,2,5,17,1,5,1,76,0.0
14093,0.924,1,0,1,0,5,21,4,5,4,15,0.0
26572,0.762,1,0,2,0,5,21,4,5,4,67,0.0
5399,0.764,1,0,2,2,5,19,4,5,4,4,0.0
3985,0.91,1,1,2,1,5,4,0,5,0,13,0.0
28840,0.767,1,1,0,1,5,5,4,5,5,9,0.0
23104,0.949,1,0,2,0,5,14,5,4,3,5,0.0
1008,0.91,1,0,2,0,5,15,3,4,0,7,0.0
26910,0.624,1,0,2,0,5,5,5,5,0,24,1.0
1561,0.92,1,0,2,0,5,21,3,5,4,79,1.0
3209,0.949,1,0,2,2,5,10,4,5,1,62,0.0
16617,0.91,1,0,2,2,5,2,4,1,0,20,0.0
10960,0.754,1,0,1,0,5,4,4,5,0,35,0.0
24542,0.92,1,1,2,0,4,4,4,5,0,16,0.0
13494,0.91,1,0,2,0,5,8,1,5,0,33,0.0
32135,0.897,1,0,2,3,5,21,3,5,4,298,0.0
2032,0.55,1,0,2,0,5,7,1,5,1,117,1.0
18392,0.5579999999999999,1,1,1,0,4,0,4,5,1,304,1.0
204,0.92,1,0,0,1,5,3,3,5,0,23,0.0
24007,0.682,1,0,2,0,5,21,1,5,1,76,0.0
31621,0.923,1,1,2,1,5,4,4,5,5,41,0.0
29958,0.903,1,0,2,0,5,21,2,5,1,86,0.0
1590,0.926,1,0,2,0,5,21,4,5,4,25,0.0
28790,0.91,1,0,2,2,2,14,3,5,0,158,0.0
500,0.899,1,0,2,0,5,21,1,1,0,33,0.0
10929,0.926,1,1,2,1,5,9,4,5,0,37,0.0
2758,0.843,1,0,2,2,5,13,7,5,5,60,0.0
5863,0.55,1,0,2,2,5,5,0,0,3,9,1.0
29227,0.804,1,1,2,0,3,6,4,5,0,26,1.0
4409,0.939,1,0,2,0,5,21,7,5,0,11,0.0
7561,0.939,1,1,2,4,5,3,4,5,5,70,0.0
30616,0.92,1,0,2,0,5,13,7,1,0,127,0.0
30823,0.8959999999999999,0,0,0,0,5,4,0,5,0,23,0.0
25640,0.924,0,1,0,0,5,6,4,5,3,11,1.0
20257,0.92,1,0,2,0,5,21,4,5,4,39,1.0
11943,0.624,1,0,2,0,5,10,2,5,1,18,1.0
21680,0.848,1,0,2,0,5,4,2,5,0,57,1.0
7857,0.624,1,1,2,0,5,10,1,5,4,23,1.0
4483,0.92,1,0,2,0,5,14,7,5,0,68,0.0
13490,0.926,1,0,0,0,5,19,0,1,0,12,1.0
9947,0.92,1,0,2,0,5,21,4,5,4,42,0.0
28087,0.899,1,0,1,0,5,7,7,0,0,63,0.0
10768,0.924,1,0,2,1,5,21,2,5,0,44,0.0
12708,0.579,1,0,2,0,5,5,4,5,0,4,1.0
25759,0.92,1,0,2,2,5,21,3,5,4,40,0.0
12427,0.624,0,1,2,2,5,5,4,5,5,23,0.0
6275,0.754,1,1,1,0,5,6,4,5,1,200,0.0
16403,0.624,1,0,1,2,5,2,0,5,0,24,0.0
28768,0.624,1,0,2,0,5,7,4,5,1,29,0.0
19622,0.884,1,0,2,0,5,12,4,1,4,2,0.0
13367,0.794,1,0,2,1,5,14,7,5,4,33,0.0
22598,0.91,1,0,2,0,5,19,4,5,0,6,0.0
14927,0.527,1,0,0,0,5,2,0,5,0,88,0.0
31480,0.91,0,1,2,0,3,14,4,5,2,56,0.0
930,0.926,1,0,2,0,5,9,7,5,0,19,0.0
21413,0.897,1,0,2,0,5,10,4,5,0,17,0.0
25887,0.698,1,1,2,1,5,6,5,2,5,254,0.0
17514,0.92,1,0,2,2,5,5,3,5,4,6,0.0
6907,0.624,1,1,2,0,5,0,4,5,5,55,0.0
13584,0.926,1,1,2,0,5,21,7,5,3,57,0.0
27845,0.926,1,0,2,2,5,21,3,5,0,66,0.0
22544,0.624,1,1,0,0,5,2,4,5,5,13,1.0
12012,0.55,1,0,0,2,5,4,4,2,0,110,1.0
16436,0.855,2,0,2,1,5,11,4,1,3,78,1.0
5378,0.92,1,0,2,0,5,21,1,5,0,126,0.0
3187,0.893,1,0,2,2,5,21,1,5,4,16,0.0
6761,0.579,1,0,2,0,5,16,4,5,4,168,1.0
32171,0.92,1,0,2,2,5,18,0,5,1,47,0.0
24665,0.92,1,0,2,2,5,10,4,5,0,24,0.0
28983,0.624,1,1,0,0,5,3,4,5,0,67,0.0
5036,0.884,1,0,1,0,5,11,0,0,0,138,0.0
31671,0.698,1,0,2,2,5,21,1,5,0,30,0.0
7434,0.939,0,0,1,0,5,15,5,5,0,44,0.0
8535,0.5579999999999999,1,1,2,1,5,6,4,5,5,31,1.0
28777,0.926,1,1,1,1,5,3,4,0,1,134,0.0
8950,0.939,1,0,2,2,5,21,4,5,1,163,0.0
16813,0.92,1,0,2,0,5,15,4,5,1,37,0.0
32575,0.913,1,0,2,2,5,11,0,0,0,45,0.0
4193,0.887,1,0,2,3,5,10,0,5,1,218,0.0
5198,0.624,1,0,2,2,5,5,0,5,1,52,1.0
13229,0.92,1,0,2,0,5,21,3,5,4,72,0.0
2786,0.92,1,0,2,0,5,7,7,5,0,28,0.0
12985,0.855,2,1,2,4,5,1,4,5,5,17,1.0
26785,0.836,1,1,0,0,5,11,4,5,5,28,0.0
7930,0.698,1,0,2,2,5,14,4,5,5,6,0.0
30292,0.579,1,0,2,0,5,6,1,5,0,8,0.0
15034,0.91,1,0,2,0,5,4,2,5,0,44,0.0
14047,0.92,1,0,1,0,5,12,4,5,1,48,0.0
5903,0.624,1,0,2,0,5,15,6,5,2,67,1.0
27947,0.878,1,1,2,1,5,10,4,5,0,17,1.0
3105,0.743,1,1,0,0,5,3,4,5,5,47,1.0
26323,0.92,2,1,2,0,1,0,2,5,4,130,0.0
29517,0.836,1,0,2,0,5,11,1,5,5,30,0.0
27358,0.624,1,1,2,0,5,4,1,5,5,85,1.0
21374,0.624,1,1,0,0,5,1,4,5,0,124,1.0
8476,0.5579999999999999,1,0,2,0,5,1,4,5,0,33,0.0
24323,0.624,1,0,2,0,5,3,4,1,0,61,1.0
19519,0.624,1,0,2,2,5,5,4,5,0,56,0.0
12179,0.725,1,0,2,0,5,7,4,5,5,80,0.0
28429,0.92,1,0,2,0,5,21,4,5,0,35,0.0
16186,0.926,1,0,2,2,5,10,3,5,1,50,0.0
22667,0.91,1,0,2,0,5,21,2,5,4,64,0.0
30919,0.74,1,0,2,0,5,21,1,5,2,65,0.0
3682,0.92,1,0,2,0,2,21,4,5,4,85,0.0
16056,0.7390000000000001,1,0,2,0,5,8,0,5,0,119,0.0
19565,0.624,1,0,0,2,5,8,1,0,2,84,1.0
24338,0.624,1,0,0,0,5,4,2,5,0,74,0.0
7180,0.624,1,1,2,4,5,1,4,5,5,46,0.0
13652,0.913,1,0,2,0,5,14,1,5,0,6,0.0
23612,0.926,1,0,0,0,5,5,0,4,0,53,0.0
23248,0.92,1,0,2,0,5,5,1,5,1,90,0.0
1580,0.91,1,1,0,0,5,1,4,5,5,4,0.0
14613,0.91,1,0,2,2,5,3,3,5,1,56,0.0
17552,0.794,1,0,0,0,5,0,4,5,0,18,0.0
24148,0.624,1,0,2,0,1,8,1,5,0,52,1.0
27162,0.939,1,0,2,0,5,21,4,5,4,65,0.0
28926,0.92,1,1,2,0,1,5,3,5,4,12,0.0
18048,0.848,1,0,0,1,5,6,4,5,1,67,0.0
11525,0.55,1,1,1,0,5,0,4,5,5,20,1.0
8604,0.92,1,0,1,0,5,14,3,5,4,43,0.0
8757,0.92,1,1,2,0,5,21,4,5,0,26,1.0
23889,0.92,1,0,1,0,5,1,3,5,0,72,0.0
9080,0.624,1,0,0,0,5,4,4,5,0,65,0.0
19484,0.897,1,0,2,1,5,2,0,5,1,30,0.0
5627,0.624,1,1,0,0,5,3,4,5,5,10,1.0
832,0.899,1,0,2,0,5,9,2,5,4,22,1.0
6240,0.926,1,0,2,0,2,18,1,5,4,61,0.0
44,0.897,1,0,2,2,5,21,5,5,0,145,0.0
13527,0.92,1,1,0,0,0,2,4,5,0,48,0.0
27660,0.926,0,0,2,0,5,11,1,5,1,30,1.0
25643,0.624,1,0,0,0,5,8,1,5,0,96,0.0
26913,0.866,1,0,0,0,5,6,7,5,0,108,0.0
6284,0.743,1,0,2,2,5,11,4,5,0,28,1.0
15969,0.794,1,0,0,1,5,5,7,5,0,91,0.0
32081,0.899,1,0,2,0,2,18,4,5,0,20,0.0
17972,0.7759999999999999,1,0,2,2,5,6,7,5,1,54,0.0
5169,0.624,1,0,0,1,5,5,4,5,0,16,1.0
30203,0.624,1,0,0,2,5,4,4,5,0,22,0.0
30978,0.921,1,0,2,0,2,13,7,1,0,150,0.0
23298,0.92,1,1,2,1,5,6,4,5,5,35,0.0
7479,0.92,1,0,2,0,5,10,4,5,0,32,0.0
16452,0.897,1,1,0,0,5,2,4,5,5,87,0.0
9901,0.649,1,0,1,0,5,1,0,0,5,19,0.0
11411,0.939,1,1,2,2,5,4,2,5,1,44,0.0
7790,0.91,1,0,2,0,5,9,4,5,0,9,0.0
10733,0.624,0,1,2,0,5,4,4,5,0,3,1.0
8438,0.92,1,0,2,0,4,7,6,5,0,41,1.0
3748,0.92,1,0,2,0,1,7,7,5,0,116,0.0
1947,0.887,1,0,2,0,3,16,4,5,0,49,0.0
7480,0.939,1,0,2,0,2,21,1,5,0,64,0.0
10399,0.92,1,1,2,0,5,5,4,5,5,67,0.0
23315,0.92,0,1,2,0,2,1,5,4,5,95,1.0
28880,0.624,1,0,0,0,5,1,3,5,0,42,0.0
21571,0.698,1,1,2,2,5,21,7,5,4,70,0.0
16025,0.92,1,1,0,0,5,10,4,5,5,87,0.0
17257,0.624,1,1,0,0,5,1,7,5,0,43,0.0
26204,0.913,1,0,2,0,5,19,6,4,4,9,0.0
26699,0.926,1,1,2,1,5,10,7,0,0,107,1.0
5993,0.698,1,0,2,1,5,16,1,4,4,74,0.0
11656,0.624,0,1,2,2,5,13,2,5,4,56,1.0
24939,0.624,1,1,0,0,5,3,1,5,1,56,1.0
3040,0.92,1,0,2,0,5,4,5,2,1,17,0.0
18674,0.926,1,0,2,2,5,21,4,5,0,47,0.0
16350,0.698,1,1,2,1,5,1,4,5,5,6,0.0
17739,0.624,1,0,0,0,5,0,0,5,0,22,0.0
24758,0.804,1,0,2,0,5,16,4,5,4,52,0.0
20491,0.624,1,0,0,0,5,6,1,5,0,16,1.0
28749,0.92,1,0,2,0,5,3,1,1,0,82,0.0
16837,0.92,1,1,2,0,5,15,4,5,0,162,1.0
2881,0.804,1,0,2,2,5,6,5,5,1,90,0.0
2514,0.8959999999999999,1,0,2,0,5,8,7,5,2,39,0.0
31605,0.92,1,0,2,0,5,21,6,5,4,31,0.0
3608,0.92,0,0,2,0,5,21,6,5,4,40,0.0
8850,0.92,1,0,2,0,5,7,6,5,3,51,0.0
11790,0.92,1,0,2,0,5,21,4,5,4,110,1.0
336,0.754,1,0,1,0,5,4,0,5,0,96,0.0
7338,0.939,1,0,2,0,5,20,1,2,4,82,0.0
28107,0.92,1,0,2,2,5,16,4,5,0,155,0.0
30734,0.555,1,1,2,0,2,1,4,5,5,26,1.0
9524,0.64,1,0,1,1,5,6,1,5,0,10,0.0
26392,0.92,1,0,2,0,5,11,7,1,0,24,0.0
31766,0.624,1,0,2,0,5,2,0,0,0,34,1.0
29670,0.926,1,0,2,2,5,10,4,5,2,28,0.0
27254,0.924,1,0,2,0,5,11,7,1,2,40,0.0
30225,0.91,1,0,2,0,5,21,4,5,2,167,1.0
1835,0.939,1,0,0,1,5,19,4,4,1,26,0.0
31695,0.92,1,0,2,0,5,21,3,5,4,81,0.0
30704,0.92,1,0,2,0,5,15,0,3,4,30,0.0
17000,0.92,1,0,2,0,5,19,4,5,4,101,0.0
14378,0.624,1,0,0,0,5,0,5,5,0,22,1.0
20289,0.92,1,0,2,0,5,21,4,5,4,7,1.0
11194,0.92,0,0,2,0,5,8,1,5,1,314,0.0
390,0.92,1,0,2,0,5,9,2,5,5,28,0.0
11863,0.92,1,0,1,0,5,16,2,5,0,30,0.0
22002,0.92,1,0,2,0,5,14,7,5,1,110,0.0
18687,0.91,1,0,2,2,4,13,2,2,4,182,0.0
9088,0.789,0,1,0,0,5,3,4,5,5,144,1.0
23977,0.738,1,0,0,0,5,17,4,5,2,13,1.0
32738,0.624,1,1,0,0,5,0,4,5,5,114,0.0
22299,0.926,1,0,2,2,5,21,0,5,4,70,0.0
25200,0.624,0,0,2,0,5,7,3,5,0,118,0.0
1389,0.91,1,0,2,3,5,21,4,5,4,55,0.0
23738,0.925,1,0,2,0,5,21,4,5,4,34,0.0
30160,0.92,0,0,2,0,5,2,0,5,5,168,0.0
14813,0.624,1,0,2,2,5,7,4,5,0,21,1.0
26558,0.624,1,0,2,0,5,6,3,5,2,68,1.0
32237,0.855,1,1,2,1,5,8,4,5,5,31,0.0
31778,0.92,1,1,2,0,5,15,1,5,4,32,0.0
15044,0.92,1,0,2,0,5,13,2,5,1,14,0.0
3705,0.769,1,0,2,2,5,14,6,4,1,36,0.0
25652,0.804,1,1,2,2,1,5,4,5,1,157,1.0
31680,0.926,1,1,2,2,2,11,4,5,2,90,0.0
29674,0.91,1,0,2,0,0,21,4,5,4,27,0.0
2142,0.698,1,0,2,1,5,5,7,1,0,44,0.0
14745,0.624,0,1,0,2,5,6,0,5,0,29,0.0
6887,0.624,1,0,2,0,5,10,3,5,0,24,0.0
11834,0.926,1,0,1,0,5,15,0,5,4,73,0.0
2037,0.6890000000000001,1,1,2,0,5,6,4,5,1,166,1.0
29029,0.804,1,0,1,0,5,2,1,5,0,31,0.0
29032,0.91,0,0,2,0,5,12,0,5,2,10,0.0
23323,0.92,1,0,2,0,5,21,3,5,4,37,0.0
4916,0.527,1,1,2,0,5,5,4,5,0,92,0.0
12871,0.897,1,1,2,2,5,10,4,5,0,60,1.0
7047,0.624,1,0,2,0,5,8,5,5,0,70,1.0
31619,0.6659999999999999,1,1,1,2,2,2,4,5,1,81,0.0
26734,0.893,1,0,1,0,0,8,0,4,0,23,0.0
22833,0.8959999999999999,1,1,2,2,5,5,4,4,0,95,0.0
26507,0.92,1,0,2,0,5,21,2,5,3,6,0.0
10744,0.887,1,0,2,0,5,21,4,5,3,80,0.0
4854,0.91,1,0,2,1,5,20,4,5,4,24,1.0
13950,0.92,1,0,2,0,5,21,2,5,4,30,1.0
30716,0.92,1,0,2,0,5,17,0,1,1,36,0.0
3545,0.926,1,0,2,0,5,21,4,5,4,31,0.0
28034,0.899,1,0,0,0,5,3,7,4,0,8,0.0
6053,0.91,1,0,2,0,5,21,4,5,3,98,0.0
23661,0.92,1,0,0,0,5,5,4,5,4,31,1.0
28746,0.92,1,0,2,0,2,6,4,5,0,45,0.0
29384,0.6659999999999999,1,0,2,0,5,21,7,5,4,94,0.0
21262,0.7659999999999999,1,0,2,2,5,9,3,5,0,158,0.0
31104,0.92,1,1,2,0,5,21,4,5,1,48,0.0
20161,0.92,0,0,2,2,4,5,4,5,0,54,0.0
768,0.893,1,0,2,0,5,21,1,5,4,22,0.0
29840,0.8959999999999999,1,0,2,2,5,21,4,5,0,42,0.0
26111,0.92,1,0,2,0,2,8,3,5,0,21,0.0
29292,0.897,1,0,2,0,5,14,1,5,0,16,0.0
25831,0.878,1,1,0,0,5,14,4,5,1,8,1.0
1458,0.923,1,0,2,2,5,9,3,5,4,6,1.0
17112,0.92,1,1,2,4,5,1,4,5,5,60,1.0
20197,0.92,1,0,2,0,5,10,4,1,0,83,0.0
8025,0.89,1,0,2,2,5,12,2,5,0,46,0.0
13411,0.624,1,0,2,2,5,10,4,5,0,12,0.0
20264,0.754,1,1,2,1,5,1,4,5,5,59,0.0
25878,0.866,1,0,0,0,5,7,4,5,1,94,0.0
430,0.92,1,0,2,2,5,21,4,5,2,46,1.0
22953,0.92,1,0,2,0,2,10,0,5,4,150,0.0
10841,0.926,1,0,2,2,5,21,7,5,4,54,0.0
12861,0.897,1,0,2,2,5,11,2,5,1,31,0.0
31610,0.92,1,0,2,0,5,21,6,5,4,78,0.0
5297,0.893,1,0,1,0,2,21,2,5,0,96,0.0
24859,0.804,1,0,2,3,5,21,1,4,4,28,1.0
1785,0.624,1,0,2,0,5,21,4,5,4,20,1.0
11690,0.926,1,0,2,2,5,16,2,5,0,13,0.0
2568,0.878,1,1,2,2,2,1,7,5,0,98,0.0
12796,0.91,1,1,0,1,5,0,0,5,1,58,0.0
17,0.624,1,0,2,0,5,13,6,5,3,38,0.0
5773,0.624,1,0,2,0,5,6,3,5,0,55,0.0
21178,0.802,1,0,2,0,5,4,4,5,0,15,0.0
7667,0.92,0,1,2,0,2,4,1,2,1,68,0.0
20025,0.92,1,0,2,2,5,10,3,5,4,23,1.0
3246,0.887,1,0,0,0,5,14,4,5,0,43,1.0
1435,0.92,1,1,2,1,5,21,4,5,0,4,0.0
9960,0.913,1,0,2,0,5,17,1,5,4,34,0.0
3343,0.887,1,1,2,0,5,21,4,5,0,76,0.0
28152,0.92,1,0,2,2,2,21,0,2,4,278,0.0
18554,0.836,1,0,2,0,5,9,0,5,0,86,0.0
30402,0.926,1,1,2,2,5,8,4,5,0,20,0.0
13285,0.8270000000000001,1,0,1,0,5,21,4,5,4,118,0.0
4510,0.939,1,1,2,1,5,3,4,5,5,9,0.0
6860,0.624,1,0,2,2,5,7,0,5,5,70,1.0
15782,0.92,1,1,2,0,5,16,1,5,0,23,0.0
7414,0.926,1,0,2,2,5,15,4,5,0,39,0.0
11822,0.92,1,1,0,1,5,4,4,5,0,153,1.0
21824,0.92,1,0,2,2,5,16,4,5,0,91,1.0
14322,0.624,1,0,2,0,5,4,0,5,0,105,0.0
33327,0.926,1,0,2,0,5,21,4,5,4,70,0.0
8611,0.92,1,0,2,0,5,21,5,5,4,188,1.0
22463,0.624,1,0,2,2,5,7,1,5,3,104,1.0
9435,0.92,1,1,0,0,5,4,3,5,0,22,0.0
694,0.926,1,0,2,1,5,8,0,5,4,29,0.0
14095,0.6659999999999999,1,0,1,0,2,2,1,5,1,14,1.0
27285,0.7390000000000001,1,0,2,0,5,21,7,5,4,12,0.0
14652,0.939,1,1,2,4,5,2,4,5,5,103,0.0
1432,0.92,1,0,2,3,5,14,3,5,0,54,0.0
10286,0.926,1,1,0,0,5,10,1,5,0,4,1.0
16634,0.92,1,0,2,2,5,21,4,5,2,32,0.0
24070,0.92,1,1,0,0,5,8,4,1,3,33,0.0
24247,0.624,1,0,2,0,5,3,3,5,5,63,0.0
17874,0.763,1,0,2,0,5,9,1,5,0,68,0.0
2841,0.855,1,0,2,2,5,21,4,1,0,55,0.0
337,0.92,1,1,2,2,1,21,2,5,2,16,0.0
3625,0.92,1,0,2,2,2,21,4,5,0,30,0.0
1789,0.624,1,1,0,0,5,0,1,5,0,83,0.0
22166,0.92,1,0,2,0,5,17,4,5,1,87,0.0
12968,0.92,1,0,2,0,0,10,0,5,1,80,0.0
12237,0.897,1,0,2,0,5,7,7,5,2,27,0.0
31971,0.92,1,0,2,0,5,19,5,5,4,16,0.0
9398,0.92,1,0,2,2,5,7,3,4,0,56,1.0
7737,0.89,1,0,2,1,5,14,4,5,0,24,0.0
18771,0.926,1,0,2,2,5,8,1,5,3,53,0.0
15190,0.91,1,1,0,2,5,13,4,4,0,57,1.0
17143,0.92,0,0,2,0,5,20,1,5,4,130,0.0
10610,0.926,1,0,0,1,5,7,4,5,1,43,0.0
574,0.92,1,1,2,2,5,9,4,5,0,198,1.0
11998,0.527,1,0,2,2,5,9,4,5,5,29,1.0
23788,0.91,1,0,2,0,5,21,4,5,0,46,0.0
21284,0.939,1,0,0,0,5,4,6,5,0,109,0.0
2447,0.804,1,1,1,2,5,2,4,5,0,2,1.0
6954,0.848,1,0,0,0,5,9,4,5,0,103,0.0
17716,0.92,1,0,2,0,2,21,1,5,4,94,0.0
29591,0.698,1,0,0,0,5,0,5,2,4,6,0.0
5711,0.91,1,0,2,0,5,21,4,5,4,162,0.0
28830,0.624,1,1,0,0,5,6,4,5,5,21,1.0
3496,0.92,2,0,2,0,5,6,4,5,5,48,0.0
32048,0.624,1,0,2,0,5,9,4,1,1,118,0.0
10056,0.92,1,0,2,0,5,11,4,5,0,37,0.0
22012,0.698,1,1,1,2,5,16,4,5,2,70,0.0
3355,0.843,1,0,2,0,5,21,3,4,4,12,0.0
1301,0.92,1,0,2,0,5,21,2,2,0,117,0.0
2753,0.624,1,0,2,2,5,8,2,5,5,78,1.0
13528,0.698,1,0,0,0,5,7,4,1,2,51,0.0
22389,0.92,0,0,0,2,5,10,2,4,0,20,1.0
29048,0.92,2,0,2,0,5,0,4,5,1,55,1.0
3816,0.836,1,0,2,2,5,21,5,5,0,21,0.0
19609,0.926,1,0,2,2,5,10,4,5,0,9,0.0
26775,0.91,1,0,2,0,5,21,1,5,4,114,0.0
21070,0.698,1,1,2,0,5,3,4,5,0,96,1.0
27128,0.92,1,1,0,2,5,9,4,4,5,166,0.0
8296,0.92,1,0,2,2,5,10,3,5,1,99,0.0
18595,0.555,1,1,0,0,5,2,4,5,0,3,0.0
31346,0.92,0,1,2,3,2,21,2,2,3,214,1.0
16847,0.624,1,1,2,2,5,7,6,5,0,37,1.0
25087,0.926,1,0,2,0,5,16,2,5,1,60,0.0
33176,0.647,1,0,2,2,5,10,4,5,0,74,0.0
16899,0.897,1,1,0,0,5,4,4,5,0,25,0.0
24506,0.8959999999999999,1,1,2,2,5,21,4,5,4,26,0.0
27454,0.855,1,0,2,1,5,10,7,5,0,145,0.0
25832,0.92,1,0,2,0,5,17,1,1,0,70,0.0
1472,0.939,1,0,2,0,5,21,3,5,4,102,0.0
12178,0.624,1,0,2,0,5,5,4,5,0,168,1.0
13828,0.91,1,0,2,0,5,21,1,5,4,83,0.0
